START_ID;END_ID;relationship;:TYPE
B8;T1317;hosts;HOSTS
B2;T1318;hosts;HOSTS
B15;T1318;hosts;HOSTS
B8;T1318;hosts;HOSTS
B1;T1319;hosts;HOSTS
B17;T1319;hosts;HOSTS
B18;T1319;hosts;HOSTS
B14;T1320;hosts;HOSTS
B8;T1320;hosts;HOSTS
B4;T1320;hosts;HOSTS
B18;T1321;hosts;HOSTS
B7;T1321;hosts;HOSTS
B15;T1321;hosts;HOSTS
B9;T1322;hosts;HOSTS
B14;T1322;hosts;HOSTS
B6;T1322;hosts;HOSTS
B6;T1323;hosts;HOSTS
B7;T1323;hosts;HOSTS
B17;T1323;hosts;HOSTS
B14;T1324;hosts;HOSTS
B17;T1324;hosts;HOSTS
B10;T1324;hosts;HOSTS
B11;T1325;hosts;HOSTS
B13;T1325;hosts;HOSTS
B15;T1325;hosts;HOSTS
B6;T1326;hosts;HOSTS
B17;T1326;hosts;HOSTS
B8;T1326;hosts;HOSTS
B11;T1327;hosts;HOSTS
B8;T1327;hosts;HOSTS
B14;T1327;hosts;HOSTS
B6;T1328;hosts;HOSTS
B20;T1328;hosts;HOSTS
B5;T1328;hosts;HOSTS
B11;T1329;hosts;HOSTS
B16;T1329;hosts;HOSTS
B6;T1329;hosts;HOSTS
B14;T1330;hosts;HOSTS
B2;T1330;hosts;HOSTS
B17;T1330;hosts;HOSTS
B5;T1331;hosts;HOSTS
B4;T1331;hosts;HOSTS
B3;T1331;hosts;HOSTS
B6;T1332;hosts;HOSTS
B11;T1332;hosts;HOSTS
B10;T1332;hosts;HOSTS
B1;T1333;hosts;HOSTS
B17;T1333;hosts;HOSTS
B16;T1333;hosts;HOSTS
B7;T1334;hosts;HOSTS
B12;T1334;hosts;HOSTS
B9;T1334;hosts;HOSTS
B8;T1335;hosts;HOSTS
B2;T1335;hosts;HOSTS
B1;T1335;hosts;HOSTS
B3;T1336;hosts;HOSTS
B2;T1336;hosts;HOSTS
B7;T1336;hosts;HOSTS
B18;T1337;hosts;HOSTS
B5;T1337;hosts;HOSTS
B16;T1337;hosts;HOSTS
B12;T1338;hosts;HOSTS
B6;T1338;hosts;HOSTS
B13;T1338;hosts;HOSTS
B20;T1339;hosts;HOSTS
B9;T1339;hosts;HOSTS
B8;T1339;hosts;HOSTS
B20;T1340;hosts;HOSTS
B9;T1340;hosts;HOSTS
B15;T1340;hosts;HOSTS
B19;T1341;hosts;HOSTS
B18;T1341;hosts;HOSTS
B10;T1341;hosts;HOSTS
B14;T1342;hosts;HOSTS
B12;T1342;hosts;HOSTS
B7;T1342;hosts;HOSTS
B9;T1343;hosts;HOSTS
B2;T1343;hosts;HOSTS
B20;T1343;hosts;HOSTS
B7;T1344;hosts;HOSTS
B19;T1344;hosts;HOSTS
B18;T1344;hosts;HOSTS
B19;T1345;hosts;HOSTS
B16;T1345;hosts;HOSTS
B4;T1345;hosts;HOSTS
B2;T1346;hosts;HOSTS
B20;T1346;hosts;HOSTS
B7;T1346;hosts;HOSTS
B16;T1347;hosts;HOSTS
B6;T1347;hosts;HOSTS
B10;T1347;hosts;HOSTS
B18;T1348;hosts;HOSTS
B10;T1348;hosts;HOSTS
B4;T1348;hosts;HOSTS
B11;T1349;hosts;HOSTS
B15;T1349;hosts;HOSTS
B14;T1349;hosts;HOSTS
B19;T1350;hosts;HOSTS
B7;T1350;hosts;HOSTS
B14;T1350;hosts;HOSTS
B5;T1351;hosts;HOSTS
B16;T1351;hosts;HOSTS
B20;T1351;hosts;HOSTS
B19;T1352;hosts;HOSTS
B12;T1352;hosts;HOSTS
B8;T1352;hosts;HOSTS
B7;T1353;hosts;HOSTS
B11;T1353;hosts;HOSTS
B1;T1353;hosts;HOSTS
B19;T1354;hosts;HOSTS
B18;T1354;hosts;HOSTS
B2;T1354;hosts;HOSTS
B2;T1355;hosts;HOSTS
B16;T1355;hosts;HOSTS
B12;T1355;hosts;HOSTS
B4;T1356;hosts;HOSTS
B5;T1356;hosts;HOSTS
B16;T1356;hosts;HOSTS
B15;T1357;hosts;HOSTS
B18;T1357;hosts;HOSTS
B3;T1357;hosts;HOSTS
B1;T1358;hosts;HOSTS
B12;T1358;hosts;HOSTS
B5;T1358;hosts;HOSTS
B10;T1359;hosts;HOSTS
B6;T1359;hosts;HOSTS
B1;T1359;hosts;HOSTS
B2;T1360;hosts;HOSTS
B5;T1360;hosts;HOSTS
B20;T1360;hosts;HOSTS
B4;T1361;hosts;HOSTS
B14;T1361;hosts;HOSTS
B16;T1361;hosts;HOSTS
B14;T1362;hosts;HOSTS
B15;T1362;hosts;HOSTS
B11;T1362;hosts;HOSTS
B9;T1363;hosts;HOSTS
B3;T1363;hosts;HOSTS
B13;T1363;hosts;HOSTS
B4;T1364;hosts;HOSTS
B14;T1364;hosts;HOSTS
B3;T1364;hosts;HOSTS
B11;T1365;hosts;HOSTS
B4;T1365;hosts;HOSTS
B17;T1365;hosts;HOSTS
B1;T1366;hosts;HOSTS
B10;T1366;hosts;HOSTS
B9;T1366;hosts;HOSTS
B1;T1367;hosts;HOSTS
B13;T1367;hosts;HOSTS
B19;T1367;hosts;HOSTS
B7;T1368;hosts;HOSTS
B9;T1368;hosts;HOSTS
B1;T1368;hosts;HOSTS
B8;T1369;hosts;HOSTS
B11;T1369;hosts;HOSTS
B10;T1369;hosts;HOSTS
B6;T1370;hosts;HOSTS
B14;T1370;hosts;HOSTS
B3;T1370;hosts;HOSTS
B5;T1371;hosts;HOSTS
B10;T1371;hosts;HOSTS
B11;T1371;hosts;HOSTS
B2;T1372;hosts;HOSTS
B10;T1372;hosts;HOSTS
B19;T1372;hosts;HOSTS
B5;T1373;hosts;HOSTS
B6;T1373;hosts;HOSTS
B10;T1373;hosts;HOSTS
B15;T1374;hosts;HOSTS
B7;T1374;hosts;HOSTS
B19;T1374;hosts;HOSTS
B12;T1375;hosts;HOSTS
B6;T1375;hosts;HOSTS
B9;T1375;hosts;HOSTS
B2;T1376;hosts;HOSTS
B18;T1376;hosts;HOSTS
B3;T1376;hosts;HOSTS
B1;T1377;hosts;HOSTS
B8;T1377;hosts;HOSTS
B9;T1377;hosts;HOSTS
B7;T1378;hosts;HOSTS
B12;T1378;hosts;HOSTS
B8;T1378;hosts;HOSTS
B10;T1379;hosts;HOSTS
B1;T1379;hosts;HOSTS
B8;T1379;hosts;HOSTS
B19;T1380;hosts;HOSTS
B6;T1380;hosts;HOSTS
B15;T1380;hosts;HOSTS
B16;T1381;hosts;HOSTS
B8;T1381;hosts;HOSTS
B6;T1381;hosts;HOSTS
B7;T1382;hosts;HOSTS
B4;T1382;hosts;HOSTS
B12;T1382;hosts;HOSTS
B5;T1383;hosts;HOSTS
B19;T1383;hosts;HOSTS
B13;T1383;hosts;HOSTS
B9;T1384;hosts;HOSTS
B18;T1384;hosts;HOSTS
B17;T1384;hosts;HOSTS
B13;T1385;hosts;HOSTS
B14;T1385;hosts;HOSTS
B15;T1385;hosts;HOSTS
B2;T1386;hosts;HOSTS
B8;T1386;hosts;HOSTS
B9;T1386;hosts;HOSTS
B12;T1387;hosts;HOSTS
B20;T1387;hosts;HOSTS
B2;T1387;hosts;HOSTS
B4;T1388;hosts;HOSTS
B20;T1388;hosts;HOSTS
B14;T1388;hosts;HOSTS
B14;T1389;hosts;HOSTS
B2;T1389;hosts;HOSTS
B8;T1389;hosts;HOSTS
B3;T1390;hosts;HOSTS
B13;T1390;hosts;HOSTS
B16;T1390;hosts;HOSTS
B5;T1391;hosts;HOSTS
B16;T1391;hosts;HOSTS
B8;T1391;hosts;HOSTS
B2;T1392;hosts;HOSTS
B11;T1392;hosts;HOSTS
B18;T1392;hosts;HOSTS
B7;T1393;hosts;HOSTS
B9;T1393;hosts;HOSTS
B3;T1393;hosts;HOSTS
B1;T1394;hosts;HOSTS
B12;T1394;hosts;HOSTS
B4;T1394;hosts;HOSTS
B2;T1395;hosts;HOSTS
B12;T1395;hosts;HOSTS
B13;T1395;hosts;HOSTS
B10;T1396;hosts;HOSTS
B5;T1396;hosts;HOSTS
B6;T1396;hosts;HOSTS
B4;T1397;hosts;HOSTS
B5;T1397;hosts;HOSTS
B1;T1397;hosts;HOSTS
B3;T1398;hosts;HOSTS
B20;T1398;hosts;HOSTS
B9;T1398;hosts;HOSTS
B7;T1399;hosts;HOSTS
B4;T1399;hosts;HOSTS
B16;T1399;hosts;HOSTS
B15;T1400;hosts;HOSTS
B9;T1400;hosts;HOSTS
B2;T1400;hosts;HOSTS
B7;T1401;hosts;HOSTS
B17;T1401;hosts;HOSTS
B20;T1401;hosts;HOSTS
B2;T1402;hosts;HOSTS
B18;T1402;hosts;HOSTS
B13;T1402;hosts;HOSTS
B16;T1403;hosts;HOSTS
B12;T1403;hosts;HOSTS
B20;T1403;hosts;HOSTS
B20;T1404;hosts;HOSTS
B5;T1404;hosts;HOSTS
B4;T1404;hosts;HOSTS
B9;T1405;hosts;HOSTS
B1;T1405;hosts;HOSTS
B5;T1405;hosts;HOSTS
B6;T1406;hosts;HOSTS
B12;T1406;hosts;HOSTS
B16;T1406;hosts;HOSTS
B8;T1407;hosts;HOSTS
B17;T1407;hosts;HOSTS
B18;T1407;hosts;HOSTS
B9;T1408;hosts;HOSTS
B13;T1408;hosts;HOSTS
B20;T1408;hosts;HOSTS
B13;T1409;hosts;HOSTS
B2;T1409;hosts;HOSTS
B4;T1409;hosts;HOSTS
B8;T1410;hosts;HOSTS
B4;T1410;hosts;HOSTS
B11;T1410;hosts;HOSTS
B8;T1411;hosts;HOSTS
B17;T1411;hosts;HOSTS
B13;T1411;hosts;HOSTS
B19;T1412;hosts;HOSTS
B10;T1412;hosts;HOSTS
B8;T1412;hosts;HOSTS
B17;T1413;hosts;HOSTS
B16;T1413;hosts;HOSTS
B6;T1413;hosts;HOSTS
B16;T1414;hosts;HOSTS
B5;T1414;hosts;HOSTS
B19;T1414;hosts;HOSTS
B12;T1415;hosts;HOSTS
B16;T1415;hosts;HOSTS
B4;T1415;hosts;HOSTS
B11;T1416;hosts;HOSTS
B14;T1416;hosts;HOSTS
B1;T1416;hosts;HOSTS
B3;T1417;hosts;HOSTS
B6;T1417;hosts;HOSTS
B18;T1417;hosts;HOSTS
B13;T1418;hosts;HOSTS
B19;T1418;hosts;HOSTS
B11;T1418;hosts;HOSTS
B5;T1419;hosts;HOSTS
B3;T1419;hosts;HOSTS
B7;T1419;hosts;HOSTS
B16;T1420;hosts;HOSTS
B13;T1420;hosts;HOSTS
B15;T1420;hosts;HOSTS
B4;T1421;hosts;HOSTS
B8;T1421;hosts;HOSTS
B9;T1421;hosts;HOSTS
B2;T1422;hosts;HOSTS
B8;T1422;hosts;HOSTS
B4;T1422;hosts;HOSTS
B15;T1423;hosts;HOSTS
B6;T1423;hosts;HOSTS
B17;T1423;hosts;HOSTS
B8;T1424;hosts;HOSTS
B9;T1424;hosts;HOSTS
B20;T1424;hosts;HOSTS
B7;T1425;hosts;HOSTS
B3;T1425;hosts;HOSTS
B10;T1425;hosts;HOSTS
B20;T1426;hosts;HOSTS
B19;T1426;hosts;HOSTS
B3;T1426;hosts;HOSTS
B15;T1427;hosts;HOSTS
B8;T1427;hosts;HOSTS
B10;T1427;hosts;HOSTS
B7;T1428;hosts;HOSTS
B18;T1428;hosts;HOSTS
B12;T1428;hosts;HOSTS
B9;T1429;hosts;HOSTS
B20;T1429;hosts;HOSTS
B3;T1429;hosts;HOSTS
B17;T1430;hosts;HOSTS
B18;T1430;hosts;HOSTS
B6;T1430;hosts;HOSTS
B9;T1431;hosts;HOSTS
B12;T1431;hosts;HOSTS
B19;T1431;hosts;HOSTS
B17;T1432;hosts;HOSTS
B18;T1432;hosts;HOSTS
B7;T1432;hosts;HOSTS
B9;T1433;hosts;HOSTS
B8;T1433;hosts;HOSTS
B11;T1433;hosts;HOSTS
B13;T1434;hosts;HOSTS
B15;T1434;hosts;HOSTS
B5;T1434;hosts;HOSTS
B4;T1435;hosts;HOSTS
B9;T1435;hosts;HOSTS
B16;T1435;hosts;HOSTS
B19;T1436;hosts;HOSTS
B10;T1436;hosts;HOSTS
B4;T1436;hosts;HOSTS
B4;T1437;hosts;HOSTS
B7;T1437;hosts;HOSTS
B17;T1437;hosts;HOSTS
B11;T1438;hosts;HOSTS
B12;T1438;hosts;HOSTS
B7;T1438;hosts;HOSTS
B11;T1439;hosts;HOSTS
B9;T1439;hosts;HOSTS
B7;T1439;hosts;HOSTS
B18;T1440;hosts;HOSTS
B3;T1440;hosts;HOSTS
B11;T1440;hosts;HOSTS
B9;T1441;hosts;HOSTS
B2;T1441;hosts;HOSTS
B1;T1441;hosts;HOSTS
B11;T1442;hosts;HOSTS
B10;T1442;hosts;HOSTS
B4;T1442;hosts;HOSTS
B8;T1443;hosts;HOSTS
B15;T1443;hosts;HOSTS
B9;T1443;hosts;HOSTS
B18;T1444;hosts;HOSTS
B19;T1444;hosts;HOSTS
B7;T1444;hosts;HOSTS
B2;T1445;hosts;HOSTS
B12;T1445;hosts;HOSTS
B3;T1445;hosts;HOSTS
B3;T1446;hosts;HOSTS
B8;T1446;hosts;HOSTS
B7;T1446;hosts;HOSTS
B17;T1447;hosts;HOSTS
B11;T1447;hosts;HOSTS
B10;T1447;hosts;HOSTS
B8;T1448;hosts;HOSTS
B5;T1448;hosts;HOSTS
B12;T1448;hosts;HOSTS
B6;T1449;hosts;HOSTS
B3;T1449;hosts;HOSTS
B4;T1449;hosts;HOSTS
B11;T1450;hosts;HOSTS
B18;T1450;hosts;HOSTS
B9;T1450;hosts;HOSTS
B13;T1451;hosts;HOSTS
B17;T1451;hosts;HOSTS
B5;T1451;hosts;HOSTS
B16;T1452;hosts;HOSTS
B4;T1452;hosts;HOSTS
B14;T1452;hosts;HOSTS
B9;T1453;hosts;HOSTS
B12;T1453;hosts;HOSTS
B1;T1453;hosts;HOSTS
B14;T1454;hosts;HOSTS
B2;T1454;hosts;HOSTS
B9;T1454;hosts;HOSTS
B6;T1455;hosts;HOSTS
B14;T1455;hosts;HOSTS
B8;T1455;hosts;HOSTS
B19;T1456;hosts;HOSTS
B17;T1456;hosts;HOSTS
B5;T1456;hosts;HOSTS
B18;T1457;hosts;HOSTS
B6;T1457;hosts;HOSTS
B10;T1457;hosts;HOSTS
B16;T1458;hosts;HOSTS
B2;T1458;hosts;HOSTS
B5;T1458;hosts;HOSTS
B1;T1459;hosts;HOSTS
B15;T1459;hosts;HOSTS
B12;T1459;hosts;HOSTS
B2;T1460;hosts;HOSTS
B9;T1460;hosts;HOSTS
B15;T1460;hosts;HOSTS
B6;T1461;hosts;HOSTS
B15;T1461;hosts;HOSTS
B12;T1461;hosts;HOSTS
B2;T1462;hosts;HOSTS
B1;T1462;hosts;HOSTS
B3;T1462;hosts;HOSTS
B8;T1463;hosts;HOSTS
B2;T1463;hosts;HOSTS
B10;T1463;hosts;HOSTS
B20;T1464;hosts;HOSTS
B17;T1464;hosts;HOSTS
B2;T1464;hosts;HOSTS
B18;T1465;hosts;HOSTS
B19;T1465;hosts;HOSTS
B17;T1465;hosts;HOSTS
B2;T1466;hosts;HOSTS
B3;T1466;hosts;HOSTS
B5;T1466;hosts;HOSTS
B13;T1467;hosts;HOSTS
B7;T1467;hosts;HOSTS
B18;T1467;hosts;HOSTS
B13;T1468;hosts;HOSTS
B19;T1468;hosts;HOSTS
B14;T1468;hosts;HOSTS
B3;T1469;hosts;HOSTS
B9;T1469;hosts;HOSTS
B11;T1469;hosts;HOSTS
B20;T1470;hosts;HOSTS
B13;T1470;hosts;HOSTS
B15;T1470;hosts;HOSTS
B20;T1471;hosts;HOSTS
B12;T1471;hosts;HOSTS
B18;T1471;hosts;HOSTS
B6;T1472;hosts;HOSTS
B11;T1472;hosts;HOSTS
B14;T1472;hosts;HOSTS
B13;T1473;hosts;HOSTS
B5;T1473;hosts;HOSTS
B8;T1473;hosts;HOSTS
B11;T1474;hosts;HOSTS
B20;T1474;hosts;HOSTS
B18;T1474;hosts;HOSTS
B3;T1475;hosts;HOSTS
B13;T1475;hosts;HOSTS
B5;T1475;hosts;HOSTS
B4;T1476;hosts;HOSTS
B17;T1476;hosts;HOSTS
B19;T1476;hosts;HOSTS
B17;T1477;hosts;HOSTS
B10;T1477;hosts;HOSTS
B7;T1477;hosts;HOSTS
B10;T1478;hosts;HOSTS
B20;T1478;hosts;HOSTS
B3;T1478;hosts;HOSTS
B8;T1479;hosts;HOSTS
B10;T1479;hosts;HOSTS
B20;T1479;hosts;HOSTS
B3;T1480;hosts;HOSTS
B2;T1480;hosts;HOSTS
B16;T1480;hosts;HOSTS
B19;T1481;hosts;HOSTS
B6;T1481;hosts;HOSTS
B3;T1481;hosts;HOSTS
B14;T1482;hosts;HOSTS
B9;T1482;hosts;HOSTS
B4;T1482;hosts;HOSTS
B18;T1483;hosts;HOSTS
B17;T1483;hosts;HOSTS
B11;T1483;hosts;HOSTS
B6;T1484;hosts;HOSTS
B11;T1484;hosts;HOSTS
B18;T1484;hosts;HOSTS
B17;T1485;hosts;HOSTS
B3;T1485;hosts;HOSTS
B10;T1485;hosts;HOSTS
B20;T1486;hosts;HOSTS
B14;T1486;hosts;HOSTS
B17;T1486;hosts;HOSTS
B7;T1487;hosts;HOSTS
B5;T1487;hosts;HOSTS
B2;T1487;hosts;HOSTS
B20;T1488;hosts;HOSTS
B9;T1488;hosts;HOSTS
B7;T1488;hosts;HOSTS
B4;T1489;hosts;HOSTS
B9;T1489;hosts;HOSTS
B8;T1489;hosts;HOSTS
B6;T1490;hosts;HOSTS
B11;T1490;hosts;HOSTS
B4;T1490;hosts;HOSTS
B20;T1491;hosts;HOSTS
B15;T1491;hosts;HOSTS
B7;T1491;hosts;HOSTS
B3;T1492;hosts;HOSTS
B13;T1492;hosts;HOSTS
B18;T1492;hosts;HOSTS
B11;T1493;hosts;HOSTS
B17;T1493;hosts;HOSTS
B4;T1493;hosts;HOSTS
B7;T1494;hosts;HOSTS
B3;T1494;hosts;HOSTS
B16;T1494;hosts;HOSTS
B12;T1495;hosts;HOSTS
B18;T1495;hosts;HOSTS
B14;T1495;hosts;HOSTS
B11;T1496;hosts;HOSTS
B8;T1496;hosts;HOSTS
B14;T1496;hosts;HOSTS
B10;T1497;hosts;HOSTS
B5;T1497;hosts;HOSTS
B17;T1497;hosts;HOSTS
B1;T1498;hosts;HOSTS
B13;T1498;hosts;HOSTS
B7;T1498;hosts;HOSTS
B5;T1499;hosts;HOSTS
B12;T1499;hosts;HOSTS
B4;T1499;hosts;HOSTS
B14;T1500;hosts;HOSTS
B4;T1500;hosts;HOSTS
B6;T1500;hosts;HOSTS
B4;T1501;hosts;HOSTS
B3;T1501;hosts;HOSTS
B16;T1501;hosts;HOSTS
B20;T1502;hosts;HOSTS
B11;T1502;hosts;HOSTS
B9;T1502;hosts;HOSTS
B13;T1503;hosts;HOSTS
B16;T1503;hosts;HOSTS
B11;T1503;hosts;HOSTS
B13;T1504;hosts;HOSTS
B11;T1504;hosts;HOSTS
B1;T1504;hosts;HOSTS
B13;T1505;hosts;HOSTS
B16;T1505;hosts;HOSTS
B14;T1505;hosts;HOSTS
B8;T1506;hosts;HOSTS
B13;T1506;hosts;HOSTS
B3;T1506;hosts;HOSTS
B18;T1507;hosts;HOSTS
B10;T1507;hosts;HOSTS
B14;T1507;hosts;HOSTS
B2;T1508;hosts;HOSTS
B1;T1508;hosts;HOSTS
B19;T1508;hosts;HOSTS
B16;T1509;hosts;HOSTS
B8;T1509;hosts;HOSTS
B12;T1509;hosts;HOSTS
B8;T1510;hosts;HOSTS
B17;T1510;hosts;HOSTS
B12;T1510;hosts;HOSTS
B14;T1511;hosts;HOSTS
B17;T1511;hosts;HOSTS
B2;T1511;hosts;HOSTS
B8;T1512;hosts;HOSTS
B5;T1512;hosts;HOSTS
B18;T1512;hosts;HOSTS
B7;T1513;hosts;HOSTS
B15;T1513;hosts;HOSTS
B13;T1513;hosts;HOSTS
B7;T1514;hosts;HOSTS
B12;T1514;hosts;HOSTS
B2;T1514;hosts;HOSTS
B12;T1515;hosts;HOSTS
B14;T1515;hosts;HOSTS
B17;T1515;hosts;HOSTS
B20;T1516;hosts;HOSTS
B13;T1516;hosts;HOSTS
B6;T1516;hosts;HOSTS
B14;T1517;hosts;HOSTS
B19;T1517;hosts;HOSTS
B2;T1517;hosts;HOSTS
B10;T1518;hosts;HOSTS
B16;T1518;hosts;HOSTS
B20;T1518;hosts;HOSTS
B15;T1519;hosts;HOSTS
B8;T1519;hosts;HOSTS
B4;T1519;hosts;HOSTS
B10;T1520;hosts;HOSTS
B6;T1520;hosts;HOSTS
B8;T1520;hosts;HOSTS
B14;T1521;hosts;HOSTS
B11;T1521;hosts;HOSTS
B1;T1521;hosts;HOSTS
B4;T1522;hosts;HOSTS
B19;T1522;hosts;HOSTS
B1;T1522;hosts;HOSTS
B18;T1523;hosts;HOSTS
B6;T1523;hosts;HOSTS
B1;T1523;hosts;HOSTS
B12;T1524;hosts;HOSTS
B20;T1524;hosts;HOSTS
B5;T1524;hosts;HOSTS
B20;T1525;hosts;HOSTS
B9;T1525;hosts;HOSTS
B5;T1525;hosts;HOSTS
B1;T1526;hosts;HOSTS
B17;T1526;hosts;HOSTS
B12;T1526;hosts;HOSTS
B8;T1527;hosts;HOSTS
B6;T1527;hosts;HOSTS
B1;T1527;hosts;HOSTS
B4;T1528;hosts;HOSTS
B14;T1528;hosts;HOSTS
B7;T1528;hosts;HOSTS
B6;T1529;hosts;HOSTS
B8;T1529;hosts;HOSTS
B11;T1529;hosts;HOSTS
B2;T1530;hosts;HOSTS
B5;T1530;hosts;HOSTS
B19;T1530;hosts;HOSTS
B6;T1531;hosts;HOSTS
B7;T1531;hosts;HOSTS
B3;T1531;hosts;HOSTS
B16;T1532;hosts;HOSTS
B4;T1532;hosts;HOSTS
B15;T1532;hosts;HOSTS
B12;T1533;hosts;HOSTS
B4;T1533;hosts;HOSTS
B2;T1533;hosts;HOSTS
B8;T1534;hosts;HOSTS
B13;T1534;hosts;HOSTS
B10;T1534;hosts;HOSTS
B9;T1535;hosts;HOSTS
B20;T1535;hosts;HOSTS
B4;T1535;hosts;HOSTS
B9;T1536;hosts;HOSTS
B13;T1536;hosts;HOSTS
B2;T1536;hosts;HOSTS
B12;T1537;hosts;HOSTS
B15;T1537;hosts;HOSTS
B2;T1537;hosts;HOSTS
B18;T1538;hosts;HOSTS
B20;T1538;hosts;HOSTS
B8;T1538;hosts;HOSTS
B14;T1539;hosts;HOSTS
B8;T1539;hosts;HOSTS
B2;T1539;hosts;HOSTS
B16;T1540;hosts;HOSTS
B13;T1540;hosts;HOSTS
B14;T1540;hosts;HOSTS
B8;T1541;hosts;HOSTS
B12;T1541;hosts;HOSTS
B4;T1541;hosts;HOSTS
B11;T1542;hosts;HOSTS
B18;T1542;hosts;HOSTS
B16;T1542;hosts;HOSTS
B4;T1543;hosts;HOSTS
B12;T1543;hosts;HOSTS
B5;T1543;hosts;HOSTS
B11;T1544;hosts;HOSTS
B16;T1544;hosts;HOSTS
B9;T1544;hosts;HOSTS
B12;T1545;hosts;HOSTS
B16;T1545;hosts;HOSTS
B17;T1545;hosts;HOSTS
B9;T1546;hosts;HOSTS
B2;T1546;hosts;HOSTS
B7;T1546;hosts;HOSTS
B8;T1547;hosts;HOSTS
B4;T1547;hosts;HOSTS
B1;T1547;hosts;HOSTS
B15;T1548;hosts;HOSTS
B11;T1548;hosts;HOSTS
B2;T1548;hosts;HOSTS
B4;T1549;hosts;HOSTS
B13;T1549;hosts;HOSTS
B14;T1549;hosts;HOSTS
B15;T1550;hosts;HOSTS
B6;T1550;hosts;HOSTS
B9;T1550;hosts;HOSTS
B19;T1551;hosts;HOSTS
B11;T1551;hosts;HOSTS
B7;T1551;hosts;HOSTS
B7;T1552;hosts;HOSTS
B16;T1552;hosts;HOSTS
B12;T1552;hosts;HOSTS
B9;T1553;hosts;HOSTS
B17;T1553;hosts;HOSTS
B6;T1553;hosts;HOSTS
B2;T1554;hosts;HOSTS
B12;T1554;hosts;HOSTS
B20;T1554;hosts;HOSTS
B3;T1555;hosts;HOSTS
B6;T1555;hosts;HOSTS
B4;T1555;hosts;HOSTS
B20;T1556;hosts;HOSTS
B15;T1556;hosts;HOSTS
B7;T1556;hosts;HOSTS
B11;T1557;hosts;HOSTS
B13;T1557;hosts;HOSTS
B3;T1557;hosts;HOSTS
B3;T1558;hosts;HOSTS
B4;T1558;hosts;HOSTS
B17;T1558;hosts;HOSTS
B16;T1559;hosts;HOSTS
B14;T1559;hosts;HOSTS
B13;T1559;hosts;HOSTS
B1;T1560;hosts;HOSTS
B7;T1560;hosts;HOSTS
B4;T1560;hosts;HOSTS
B15;T1561;hosts;HOSTS
B3;T1561;hosts;HOSTS
B6;T1561;hosts;HOSTS
B4;T1562;hosts;HOSTS
B12;T1562;hosts;HOSTS
B11;T1562;hosts;HOSTS
B6;T1563;hosts;HOSTS
B8;T1563;hosts;HOSTS
B18;T1563;hosts;HOSTS
B6;T1564;hosts;HOSTS
B11;T1564;hosts;HOSTS
B15;T1564;hosts;HOSTS
B20;T1565;hosts;HOSTS
B6;T1565;hosts;HOSTS
B18;T1565;hosts;HOSTS
B12;T1566;hosts;HOSTS
B13;T1566;hosts;HOSTS
B11;T1566;hosts;HOSTS
B5;T1567;hosts;HOSTS
B1;T1567;hosts;HOSTS
B11;T1567;hosts;HOSTS
B18;T1568;hosts;HOSTS
B4;T1568;hosts;HOSTS
B8;T1568;hosts;HOSTS
B3;T1569;hosts;HOSTS
B9;T1569;hosts;HOSTS
B2;T1569;hosts;HOSTS
B20;T1570;hosts;HOSTS
B1;T1570;hosts;HOSTS
B11;T1570;hosts;HOSTS
B3;T1571;hosts;HOSTS
B15;T1571;hosts;HOSTS
B19;T1571;hosts;HOSTS
B7;T1572;hosts;HOSTS
B5;T1572;hosts;HOSTS
B19;T1572;hosts;HOSTS
B2;T1573;hosts;HOSTS
B16;T1573;hosts;HOSTS
B17;T1573;hosts;HOSTS
B4;T1574;hosts;HOSTS
B1;T1574;hosts;HOSTS
B9;T1574;hosts;HOSTS
B4;T1575;hosts;HOSTS
B16;T1575;hosts;HOSTS
B20;T1575;hosts;HOSTS
B8;T1576;hosts;HOSTS
B5;T1576;hosts;HOSTS
B1;T1576;hosts;HOSTS
B1;T1577;hosts;HOSTS
B5;T1577;hosts;HOSTS
B20;T1577;hosts;HOSTS
B13;T1578;hosts;HOSTS
B17;T1578;hosts;HOSTS
B5;T1578;hosts;HOSTS
B1;T1579;hosts;HOSTS
B5;T1579;hosts;HOSTS
B16;T1579;hosts;HOSTS
B16;T1580;hosts;HOSTS
B19;T1580;hosts;HOSTS
B17;T1580;hosts;HOSTS
B4;T1581;hosts;HOSTS
B13;T1581;hosts;HOSTS
B10;T1581;hosts;HOSTS
B20;T1582;hosts;HOSTS
B7;T1582;hosts;HOSTS
B9;T1582;hosts;HOSTS
B14;T1583;hosts;HOSTS
B17;T1583;hosts;HOSTS
B7;T1583;hosts;HOSTS
B18;T1584;hosts;HOSTS
B1;T1584;hosts;HOSTS
B2;T1584;hosts;HOSTS
B10;T1585;hosts;HOSTS
B6;T1585;hosts;HOSTS
B3;T1585;hosts;HOSTS
B13;T1586;hosts;HOSTS
B18;T1586;hosts;HOSTS
B11;T1586;hosts;HOSTS
B17;T1587;hosts;HOSTS
B6;T1587;hosts;HOSTS
B8;T1587;hosts;HOSTS
B17;T1588;hosts;HOSTS
B11;T1588;hosts;HOSTS
B5;T1588;hosts;HOSTS
B4;T1589;hosts;HOSTS
B8;T1589;hosts;HOSTS
B11;T1589;hosts;HOSTS
B9;T1590;hosts;HOSTS
B17;T1590;hosts;HOSTS
B8;T1590;hosts;HOSTS
B18;T1591;hosts;HOSTS
B14;T1591;hosts;HOSTS
